chrom,chromStart,chromEnd,target
13,29008194,29008357,FLT1_5_CODING
13,29012357,29012482,FLT1_4_CODING
13,29041039,29041266,FLT1_3_CODING
13,29041657,29041754,FLT1_2_CODING
13,29068916,29069265,FLT1_1_CODING
13,32889610,32889804,BRCA2_1_CODING
13,32890558,32890664,BRCA2_2_CODING
13,32893213,32893462,BRCA2_3_CODING
13,32899212,32899321,BRCA2_4_CODING
13,32900237,32900287,BRCA2_5_CODING
13,32900378,32900419,BRCA2_6_CODING
13,32900635,32900750,BRCA2_7_CODING
13,32903579,32903629,BRCA2_8_CODING
13,32905055,32905167,BRCA2_9_CODING
13,32906408,32907524,BRCA2_10_CODING
13,32910401,32915333,BRCA2_11_CODING
13,32918694,32918790,BRCA2_12_CODING
13,32920963,32921033,BRCA2_13_CODING
13,32928997,32929425,BRCA2_14_CODING
13,32930564,32930746,BRCA2_15_CODING
13,32931878,32932066,BRCA2_16_CODING
13,32936659,32936830,BRCA2_17_CODING
13,32937315,32937670,BRCA2_18_CODING
13,32944538,32944694,BRCA2_19_CODING
13,32945092,32945237,BRCA2_20_CODING
13,32950806,32950928,BRCA2_21_CODING
13,32953453,32953652,BRCA2_22_CODING
13,32953886,32954050,BRCA2_23_CODING
13,32954143,32954282,BRCA2_24_CODING
13,32968825,32969070,BRCA2_25_CODING
13,32971034,32971181,BRCA2_26_CODING
13,32972298,32973347,BRCA2_27_CODING
13,32973745,32973805,BRCA2_28_CODING
13,41129803,41133171,FOXO1_3_CODING
13,41133645,41134997,FOXO1_2_CODING
13,41239719,41240734,FOXO1_1_CODING
13,48877910,48878185,RB1_1_CODING
13,48881415,48881542,RB1_2_CODING
13,48916734,48916850,RB1_3_CODING
13,48919215,48919335,RB1_4_CODING
13,48921960,48921999,RB1_5_CODING
13,48923091,48923159,RB1_6_CODING
13,48934152,48934263,RB1_7_CODING
13,48936950,48937093,RB1_8_CODING
13,48939029,48939107,RB1_9_CODING
13,48941629,48941739,RB1_10_CODING
13,48942662,48942740,RB1_11_CODING
13,48947540,48947628,RB1_12_CODING
13,48951053,48951170,RB1_13_CODING
13,48953729,48953786,RB1_14_CODING
13,48954188,48954220,RB1_15_CODING
13,48954300,48954377,RB1_16_CODING
13,48955382,48955579,RB1_17_CODING
13,49027128,49027247,RB1_18_CODING
13,49030339,49030485,RB1_19_CODING
13,49033823,49033969,RB1_20_CODING
13,49037866,49037971,RB1_21_CODING
13,49039133,49039247,RB1_22_CODING
13,49039340,49039504,RB1_23_CODING
13,49047495,49047526,RB1_24_CODING
13,49050836,49050979,RB1_25_CODING
13,49051490,49051540,RB1_26_CODING
13,49054133,49056122,RB1_27_CODING
13,73329539,73334016,DIS3_21_CODING
13,73334666,73334789,DIS3_20_CODING
13,73335500,73335659,DIS3_19_CODING
13,73335783,73335952,DIS3_18_CODING
13,73336060,73336275,DIS3_17_CODING
13,73337588,73337745,DIS3_16_CODING
13,73340109,73340196,DIS3_15_CODING
13,73342922,73343050,DIS3_14_CODING
13,73345041,73345126,DIS3_13_CODING
13,73345218,73345283,DIS3_12_CODING
13,73345932,73346034,DIS3_11_CODING
13,73346296,73346413,DIS3_10_CODING
13,73346830,73346977,DIS3_9_CODING
13,73347821,73347959,DIS3_8_CODING
13,73348083,73348197,DIS3_7_CODING
13,73349348,73349513,DIS3_6_CODING
13,73350062,73350230,DIS3_5_CODING
13,73351557,73351631,DIS3_4_CODING
13,73352324,73352518,DIS3_3_CODING
13,73354983,73355141,DIS3_2_CODING
13,73355426,73355494,DIS3_2_CODING
13,73355742,73356234,DIS3_1_CODING
13,102372133,102375317,FGF14_5_CODING
13,102378961,102379160,FGF14_4_CODING
13,102521074,102521178,FGF14_3_CODING
13,102527535,102527646,FGF14_2_CODING
13,102568802,102568995,FGF14_1_CODING
13,103053820,103054124,FGF14_1_CODING
13,103497193,103498704,ERCC5_1_CODING
13,103504467,103504643,ERCC5_2_CODING
13,103506106,103506222,ERCC5_3_CODING
13,103506637,103506724,ERCC5_4_CODING
13,103508401,103508462,ERCC5_5_CODING
13,103510624,103510768,ERCC5_6_CODING
13,103511260,103511287,ERCC5_7_CODING
13,103513856,103514064,ERCC5_7_CODING
13,103514379,103515453,ERCC5_8_CODING
13,103517067,103518731,ERCC5_9_CODING
13,103518981,103519195,ERCC5_11_CODING
13,103520462,103520607,ERCC5_12_CODING
13,103524547,103524748,ERCC5_13_CODING
13,103525608,103525693,ERCC5_14_CODING
13,103527656,103528345,ERCC5_15_CODING
13,110406183,110408655,IRS2_2_CODING
13,110434388,110438915,IRS2_1_CODING
13,113951555,113951810,LAMP1_1_CODING
13,113960799,113960921,LAMP1_2_CODING
13,113963957,113964177,LAMP1_3_CODING
13,113965023,113965182,LAMP1_4_CODING
13,113973783,113973971,LAMP1_5_CODING
13,113974659,113974785,LAMP1_6_CODING
13,113975718,113975785,LAMP1_7_CODING
13,113975871,113976042,LAMP1_8_CODING
13,113976596,113977987,LAMP1_9_CODING
14,23767998,23768146,BCL2L2_1_CODING
14,23768672,23768821,BCL2L2_2_CODING
14,23775970,23776156,BCL2L2_1_CODING
14,23776166,23776488,BCL2L2_3_CODING
14,23776968,23777408,BCL2L2_4_CODING
14,23778024,23780968,BCL2L2_4_CODING
14,35870716,35871266,NFKBIA_6_CODING
14,35871599,35871869,NFKBIA_5_CODING
14,35871976,35872065,NFKBIA_4_CODING
14,35872355,35872566,NFKBIA_3_CODING
14,35872895,35873346,NFKBIA_2_CODING
14,35873623,35873952,NFKBIA_1_CODING
14,36985601,36987225,NKX2-1_3_CODING
14,36988189,36988898,NKX2-1_2_CODING
14,36989257,36989491,NKX2-1_1_CODING
14,36989761,36990354,NKX2-1_1_CODING
14,38059188,38061916,FOXA1_2_CODING
14,38064105,38064239,FOXA1_1_CODING
14,38069116,38069245,FOXA1_1_CODING
14,65472891,65473002,MAX_4_CODING
14,65541841,65544754,MAX_4_CODING
14,65550461,65551017,MAX_4_CODING
14,65560425,65560533,MAX_3_CODING
14,65568263,65568290,MAX_2_CODING
14,65569021,65569413,MAX_1_CODING
14,68286495,68286570,RAD51B_1_CODING
14,68288881,68289047,RAD51B_1_CODING
14,68290236,68290344,RAD51B_2_CODING
14,68292180,68292294,RAD51B_3_CODING
14,68301796,68301913,RAD51B_4_CODING
14,68331719,68331856,RAD51B_5_CODING
14,68352585,68352705,RAD51B_6_CODING
14,68353737,68353921,RAD51B_7_CODING
14,68758600,68758697,RAD51B_8_CODING
14,68878140,68878244,RAD51B_9_CODING
14,68934888,68934967,RAD51B_10_CODING
14,68937239,68937434,RAD51B_3_CODING
14,68944364,68944816,RAD51B_11_CODING
14,69061201,69062713,RAD51B_11_CODING
14,69077722,69078282,RAD51B_11_CODING
14,69117497,69117573,RAD51B_11_CODING
14,69196524,69196935,RAD51B_12_CODING
14,81421386,81421552,TSHR_1_CODING
14,81421774,81422194,TSHR_2_CODING
14,81528491,81528563,TSHR_3_CODING
14,81534597,81534672,TSHR_4_CODING
14,81554297,81554372,TSHR_5_CODING
14,81557412,81557487,TSHR_6_CODING
14,81558874,81558952,TSHR_7_CODING
14,81562982,81563051,TSHR_8_CODING
14,81574718,81575294,TSHR_9_CODING
14,81606022,81606211,TSHR_10_CODING
14,81609283,81612646,TSHR_11_CODING
14,95552564,95557000,DICER1_27_CODING
14,95557370,95557446,DICER1_26_CODING
14,95557539,95557702,DICER1_25_CODING
14,95560224,95560493,DICER1_24_CODING
14,95561684,95563050,DICER1_23_CODING
14,95566116,95566272,DICER1_22_CODING
14,95569682,95570463,DICER1_21_CODING
14,95571407,95571583,DICER1_20_CODING
14,95572014,95572120,DICER1_19_CODING
14,95572377,95572560,DICER1_18_CODING
14,95573944,95574098,DICER1_17_CODING
14,95574216,95574430,DICER1_16_CODING
14,95574660,95574840,DICER1_15_CODING
14,95577653,95577793,DICER1_14_CODING
14,95578508,95578584,DICER1_13_CODING
14,95579428,95579561,DICER1_12_CODING
14,95582003,95582158,DICER1_11_CODING
14,95582789,95583032,DICER1_10_CODING
14,95583958,95584091,DICER1_9_CODING
14,95590532,95591005,DICER1_8_CODING
14,95592916,95593085,DICER1_7_CODING
14,95595808,95595969,DICER1_6_CODING
14,95596394,95596529,DICER1_5_CODING
14,95597845,95597976,DICER1_4_CODING
14,95598851,95599014,DICER1_3_CODING
14,95599651,95599840,DICER1_2_CODING
14,95600697,95600840,DICER1_4_CODING
14,95602959,95603147,DICER1_1_CODING
14,95606995,95607096,DICER1_3_CODING
14,95607490,95607524,DICER1_3_CODING
14,95608019,95608085,DICER1_2_CODING
14,95623566,95623759,DICER1_1_CODING
14,95624267,95624347,DICER1_1_CODING
14,102547074,102548158,HSP90AA1_11_CODING
14,102548447,102548781,HSP90AA1_10_CODING
14,102549001,102549639,HSP90AA1_9_CODING
14,102549882,102550030,HSP90AA1_8_CODING
14,102550129,102550320,HSP90AA1_7_CODING
14,102550735,102550901,HSP90AA1_6_CODING
14,102551017,102551335,HSP90AA1_5_CODING
14,102551634,102551768,HSP90AA1_4_CODING
14,102552094,102552461,HSP90AA1_3_CODING
14,102552553,102552715,HSP90AA1_2_CODING
14,102553322,102553528,HSP90AA1_1_CODING
14,102568211,102568422,HSP90AA1_2_CODING
14,102605586,102606023,HSP90AA1_1_CODING
14,105235685,105236757,AKT1_13_CODING
14,105237081,105237184,AKT1_12_CODING
14,105238701,105238789,AKT1_11_CODING
14,105239214,105239429,AKT1_10_CODING
14,105239587,105239716,AKT1_9_CODING
14,105239791,105239917,AKT1_8_CODING
14,105240248,105240317,AKT1_7_CODING
14,105241274,105241340,AKT1_6_CODING
14,105241412,105241544,AKT1_5_CODING
14,105241988,105242136,AKT1_4_CODING
14,105242995,105243107,AKT1_3_CODING
14,105243905,105244015,AKT1_1_CODING
14,105246424,105246553,AKT1_2_CODING
14,105252627,105252704,AKT1_1_CODING
14,105258934,105260865,AKT1_1_CODING
14,105261820,105262088,AKT1_1_CODING
15,33010174,33010362,GREM1_1_CODING
15,33022890,33026870,GREM1_2_CODING
15,34635515,34635903,NUTM1_1_CODING
15,34638065,34638236,NUTM1_2_CODING
15,34640169,34640878,NUTM1_3_CODING
15,34642904,34643033,NUTM1_4_CODING
15,34645936,34646073,NUTM1_5_CODING
15,34646646,34646933,NUTM1_6_CODING
15,34647221,34647338,NUTM1_7_CODING
15,34647688,34649938,NUTM1_8_CODING
15,40986971,40987018,RAD51_1_CODING
15,40987326,40987623,RAD51_1_CODING
15,40987660,40988058,RAD51_1_CODING
15,40990954,40991043,RAD51_2_CODING
15,40993261,40993399,RAD51_3_CODING
15,40994003,40994124,RAD51_4_CODING
15,40998374,40998492,RAD51_4_CODING
15,41001222,41001314,RAD51_5_CODING
15,41011002,41011097,RAD51_6_CODING
15,41020908,41021022,RAD51_7_CODING
15,41021702,41021832,RAD51_8_CODING
15,41022050,41022172,RAD51_9_CODING
15,41023252,41024354,RAD51_9_CODING
15,41913733,41913787,MGA_1_CODING
15,41952609,41952723,MGA_1_CODING
15,41961025,41962156,MGA_2_CODING
15,41976591,41976888,MGA_2_CODING
15,41988272,41989221,MGA_3_CODING
15,41991060,41991139,MGA_4_CODING
15,41991261,41991357,MGA_5_CODING
15,41999925,42000057,MGA_6_CODING
15,42000301,42000406,MGA_7_CODING
15,42002888,42003547,MGA_8_CODING
15,42005348,42005694,MGA_9_CODING
15,42019377,42019604,MGA_9_CODING
15,42021361,42021547,MGA_10_CODING
15,42026719,42026792,MGA_11_CODING
15,42028378,42028896,MGA_12_CODING
15,42032103,42032401,MGA_13_CODING
15,42034743,42035370,MGA_14_CODING
15,42040834,42041125,MGA_14_CODING
15,42041308,42042813,MGA_15_CODING
15,42046634,42046765,MGA_16_CODING
15,42049985,42050037,MGA_17_CODING
15,42052520,42052727,MGA_18_CODING
15,42053936,42054048,MGA_19_CODING
15,42054326,42054560,MGA_20_CODING
15,42057083,42057260,MGA_21_CODING
15,42058201,42062141,MGA_22_CODING
15,45003674,45003811,B2M_1_CODING
15,45007620,45009227,B2M_2_CODING
15,45009804,45011075,B2M_4_CODING
15,49715292,49715637,FGF7_1_CODING
15,49716228,49717712,FGF7_2_CODING
15,49775347,49775451,FGF7_3_CODING
15,49776506,49780972,FGF7_4_CODING
15,66679154,66679765,MAP2K1_1_CODING
15,66727364,66727575,MAP2K1_2_CODING
15,66729083,66729230,MAP2K1_3_CODING
15,66735617,66735695,MAP2K1_4_CODING
15,66736993,66737045,MAP2K1_5_CODING
15,66745791,66745881,MAP2K1_1_CODING
15,66774092,66774217,MAP2K1_6_CODING
15,66777327,66777529,MAP2K1_7_CODING
15,66779565,66779630,MAP2K1_8_CODING
15,66781552,66781614,MAP2K1_9_CODING
15,66782055,66782101,MAP2K1_10_CODING
15,66782839,66784650,MAP2K1_11_CODING
15,67356100,67356282,SMAD3_1_CODING
15,67358182,67358698,SMAD3_1_CODING
15,67390919,67391362,SMAD3_1_CODING
15,67418053,67418322,SMAD3_1_CODING
15,67420440,67420489,SMAD3_1_CODING
15,67430338,67430438,SMAD3_1_CODING
15,67430572,67430860,SMAD3_1_CODING
15,67457232,67457426,SMAD3_2_CODING
15,67457590,67457722,SMAD3_3_CODING
15,67458356,67458531,SMAD3_1_CODING
15,67458868,67459191,SMAD3_4_CODING
15,67462891,67462942,SMAD3_5_CODING
15,67473578,67473791,SMAD3_6_CODING
15,67477064,67477202,SMAD3_7_CODING
15,67479357,67479468,SMAD3_2_CODING
15,67479702,67479847,SMAD3_8_CODING
15,67482750,67487533,SMAD3_9_CODING
15,73976306,73976404,CD276_1_CODING
15,73976553,73976801,CD276_1_CODING
15,73976842,73977240,CD276_1_CODING
15,73977346,73977424,CD276_1_CODING
15,73983011,73983117,CD276_2_CODING
15,73989936,73990043,CD276_2_CODING
15,73991926,73992059,CD276_2_CODING
15,73994595,73994934,CD276_3_CODING
15,73995112,73995427,CD276_4_CODING
15,73995999,73996338,CD276_5_CODING
15,73996516,73996813,CD276_6_CODING
15,74000679,74000814,CD276_7_CODING
15,74001988,74002030,CD276_8_CODING
15,74003475,74004495,CD276_9_CODING
15,74005274,74006859,CD276_10_CODING
15,88418229,88420351,NTRK3_19_CODING
15,88423500,88423659,NTRK3_18_CODING
15,88428924,88428966,NTRK3_17_CODING
15,88459492,88459791,NTRK3_4_CODING
15,88468800,88468895,NTRK3_3_CODING
15,88472232,88472665,NTRK3_17_CODING
15,88476242,88476415,NTRK3_16_CODING
15,88483853,88483984,NTRK3_15_CODING
15,88520597,88522694,NTRK3_14_CODING
15,88524456,88524591,NTRK3_13_CODING
15,88576087,88576276,NTRK3_14_CODING
15,88615781,88615830,NTRK3_4_CODING
15,88669501,88669604,NTRK3_13_CODING
15,88670392,88670457,NTRK3_12_CODING
15,88671941,88671965,NTRK3_11_CODING
15,88678331,88678628,NTRK3_10_CODING
15,88679129,88679271,NTRK3_9_CODING
15,88679697,88679840,NTRK3_8_CODING
15,88680634,88680792,NTRK3_7_CODING
15,88690565,88690634,NTRK3_6_CODING
15,88726648,88726720,NTRK3_5_CODING
15,88727455,88727530,NTRK3_4_CODING
15,88749050,88749164,NTRK3_1_CODING
15,88753196,88753314,NTRK3_2_CODING
15,88795753,88795853,NTRK3_1_CODING
15,88799136,88799410,NTRK3_3_CODING
15,88799514,88799717,NTRK3_2_CODING
15,88799874,88799978,NTRK3_1_CODING
15,89787179,89787298,FANCI_1_CODING
15,89788425,89788542,FANCI_2_CODING
15,89788986,89789070,FANCI_3_CODING
15,89790859,89790962,FANCI_2_CODING
15,89801934,89802007,FANCI_3_CODING
15,89803943,89804074,FANCI_4_CODING
15,89804815,89804972,FANCI_5_CODING
15,89805051,89805109,FANCI_6_CODING
15,89806649,89806691,FANCI_7_CODING
15,89807133,89807268,FANCI_8_CODING
15,89807752,89807878,FANCI_9_CODING
15,89811629,89811862,FANCI_10_CODING
15,89816607,89816700,FANCI_11_CODING
15,89817398,89817535,FANCI_12_CODING
15,89819941,89820122,FANCI_13_CODING
15,89821917,89822005,FANCI_14_CODING
15,89824400,89824531,FANCI_15_CODING
15,89824995,89825066,FANCI_16_CODING
15,89826366,89826481,FANCI_17_CODING
15,89828326,89828449,FANCI_18_CODING
15,89833443,89833512,FANCI_19_CODING
15,89834843,89834945,FANCI_20_CODING
15,89835918,89836095,FANCI_21_CODING
15,89836172,89836294,FANCI_22_CODING
15,89837063,89837228,FANCI_23_CODING
15,89838145,89838325,FANCI_24_CODING
15,89843030,89843197,FANCI_24_CODING
15,89843530,89843616,FANCI_25_CODING
15,89844556,89844673,FANCI_26_CODING
15,89847094,89847146,FANCI_27_CODING
15,89848345,89848473,FANCI_28_CODING
15,89848571,89848640,FANCI_29_CODING
15,89848835,89848929,FANCI_30_CODING
15,89849237,89849425,FANCI_31_CODING
15,89850706,89850760,FANCI_32_CODING
15,89850843,89850903,FANCI_33_CODING
15,89856134,89856203,FANCI_34_CODING
15,89857842,89857938,FANCI_35_CODING
15,89858512,89858620,FANCI_36_CODING
15,89859627,89860492,FANCI_37_CODING
15,90626276,90627585,IDH2_11_CODING
15,90628047,90628140,IDH2_10_CODING
15,90628232,90628330,IDH2_9_CODING
15,90628506,90628619,IDH2_8_CODING
15,90630343,90630495,IDH2_7_CODING
15,90630670,90630807,IDH2_6_CODING
15,90631590,90631734,IDH2_5_CODING
15,90631818,90631979,IDH2_4_CODING
15,90633710,90633876,IDH2_3_CODING
15,90634784,90634876,IDH2_2_CODING
15,90643807,90643927,IDH2_1_CODING
15,90645507,90645736,IDH2_1_CODING
15,91260557,91260671,BLM_1_CODING
15,91290618,91290720,BLM_2_CODING
15,91292596,91293297,BLM_3_CODING
15,91295016,91295176,BLM_4_CODING
15,91298040,91298168,BLM_5_CODING
15,91303376,91303509,BLM_6_CODING
15,91303823,91304485,BLM_7_CODING
15,91306195,91306387,BLM_8_CODING
15,91308525,91308644,BLM_9_CODING
15,91310139,91310253,BLM_10_CODING
15,91312362,91312461,BLM_11_CODING
15,91312667,91312816,BLM_12_CODING
15,91326051,91326158,BLM_13_CODING
15,91328150,91328311,BLM_14_CODING
15,91333878,91334074,BLM_15_CODING
15,91337396,91337587,BLM_16_CODING
15,91341419,91341567,BLM_17_CODING
15,91346750,91346950,BLM_18_CODING
15,91347396,91347589,BLM_19_CODING
15,91352366,91352489,BLM_20_CODING
15,91354434,91354636,BLM_21_CODING
15,91358331,91358692,BLM_22_CODING
15,93426525,93426773,CHD2_1_CODING
15,93428744,93428814,CHD2_2_CODING
15,93429398,93429484,CHD2_3_CODING
15,93435233,93435302,CHD2_4_CODING
15,93443057,93444054,CHD2_1_CODING
15,93444396,93444529,CHD2_5_CODING
15,93447702,93448238,CHD2_1_CODING
15,93467550,93467782,CHD2_6_CODING
15,93470473,93470560,CHD2_7_CODING
15,93472259,93472321,CHD2_8_CODING
15,93480747,93480855,CHD2_9_CODING
15,93482807,93482948,CHD2_7_CODING
15,93485051,93485185,CHD2_8_CODING
15,93486072,93486298,CHD2_9_CODING
15,93487644,93487745,CHD2_10_CODING
15,93489050,93489095,CHD2_11_CODING
15,93489267,93489446,CHD2_12_CODING
15,93492181,93492464,CHD2_13_CODING
15,93496586,93496803,CHD2_14_CODING
15,93498652,93498742,CHD2_15_CODING
15,93499688,93499879,CHD2_16_CODING
15,93510554,93510743,CHD2_17_CODING
15,93514994,93515157,CHD2_18_CODING
15,93515494,93515647,CHD2_19_CODING
15,93518108,93518180,CHD2_20_CODING
15,93521463,93521613,CHD2_21_CODING
15,93522364,93522513,CHD2_22_CODING
15,93524044,93524141,CHD2_23_CODING
15,93524594,93524687,CHD2_24_CODING
15,93527559,93527730,CHD2_25_CODING
15,93528727,93528903,CHD2_26_CODING
15,93534705,93534747,CHD2_27_CODING
15,93536088,93536228,CHD2_28_CODING
15,93540186,93540325,CHD2_29_CODING
15,93540482,93540633,CHD2_30_CODING
15,93541728,93541851,CHD2_31_CODING
15,93543741,93543870,CHD2_32_CODING
15,93545406,93545547,CHD2_33_CODING
15,93547846,93547981,CHD2_34_CODING
15,93552095,93552553,CHD2_35_CODING
15,93555574,93555674,CHD2_36_CODING
15,93557925,93558139,CHD2_37_CODING
15,93563241,93565392,CHD2_38_CODING
15,93567601,93571237,CHD2_39_CODING
15,99192199,99192904,IGF1R_1_CODING
15,99250790,99251336,IGF1R_2_CODING
15,99433569,99433697,IGF1R_1_CODING
15,99434553,99434866,IGF1R_3_CODING
15,99439985,99440134,IGF1R_4_CODING
15,99442705,99442850,IGF1R_5_CODING
15,99451913,99452128,IGF1R_6_CODING
15,99454543,99454670,IGF1R_7_CODING
15,99456272,99456511,IGF1R_8_CODING
15,99459192,99459360,IGF1R_9_CODING
15,99459900,99460105,IGF1R_10_CODING
15,99465376,99465660,IGF1R_11_CODING
15,99467104,99467241,IGF1R_12_CODING
15,99467753,99467913,IGF1R_13_CODING
15,99472786,99472889,IGF1R_14_CODING
15,99473463,99473534,IGF1R_15_CODING
15,99478052,99478282,IGF1R_16_CODING
15,99478544,99478655,IGF1R_17_CODING
15,99482429,99482589,IGF1R_18_CODING
15,99486151,99486281,IGF1R_19_CODING
15,99491802,99491937,IGF1R_20_CODING
15,99500289,99507759,IGF1R_21_CODING
16,337439,338306,AXIN1_11_CODING
16,339439,339607,AXIN1_10_CODING
16,341189,341297,AXIN1_9_CODING
16,343487,343718,AXIN1_8_CODING
16,347055,347226,AXIN1_7_CODING
16,347721,348251,AXIN1_6_CODING
16,354303,354441,AXIN1_5_CODING
16,359972,360069,AXIN1_4_CODING
16,364542,364683,AXIN1_3_CODING
16,396147,397106,AXIN1_2_CODING
16,402368,402659,AXIN1_1_CODING
16,2097465,2098066,TSC2_1_CODING
16,2098202,2098274,TSC2_1_CODING
16,2098587,2098754,TSC2_2_CODING
16,2100400,2100487,TSC2_3_CODING
16,2103342,2103543,TSC2_4_CODING
16,2104296,2104441,TSC2_5_CODING
16,2105402,2105521,TSC2_6_CODING
16,2106161,2106245,TSC2_7_CODING
16,2106644,2106770,TSC2_8_CODING
16,2107105,2107179,TSC2_9_CODING
16,2108747,2108874,TSC2_10_CODING
16,2110670,2110814,TSC2_11_CODING
16,2111871,2112009,TSC2_12_CODING
16,2112497,2112601,TSC2_13_CODING
16,2112972,2113054,TSC2_14_CODING
16,2114272,2114428,TSC2_15_CODING
16,2115519,2115636,TSC2_16_CODING
16,2120456,2120579,TSC2_17_CODING
16,2121510,2121617,TSC2_18_CODING
16,2121784,2121935,TSC2_19_CODING
16,2122241,2122364,TSC2_20_CODING
16,2122849,2122984,TSC2_21_CODING
16,2124200,2124390,TSC2_22_CODING
16,2125799,2125893,TSC2_23_CODING
16,2126068,2126171,TSC2_24_CODING
16,2126491,2126586,TSC2_25_CODING
16,2127598,2127727,TSC2_26_CODING
16,2129032,2129197,TSC2_27_CODING
16,2129276,2129429,TSC2_28_CODING
16,2129557,2129670,TSC2_29_CODING
16,2130165,2130378,TSC2_30_CODING
16,2131595,2131799,TSC2_31_CODING
16,2132436,2132505,TSC2_32_CODING
16,2133190,2133255,TSC2_1_CODING
16,2133695,2133817,TSC2_33_CODING
16,2134228,2134716,TSC2_34_CODING
16,2134951,2135027,TSC2_35_CODING
16,2135230,2135323,TSC2_36_CODING
16,2136193,2136380,TSC2_37_CODING
16,2136732,2136872,TSC2_38_CODING
16,2137863,2137942,TSC2_39_CODING
16,2138048,2138140,TSC2_40_CODING
16,2138227,2138326,TSC2_41_CODING
16,2138446,2138716,TSC2_42_CODING
16,2205765,2205859,TRAF7_1_CODING
16,2213542,2213800,TRAF7_1_CODING
16,2213883,2214002,TRAF7_2_CODING
16,2215879,2215937,TRAF7_3_CODING
16,2218077,2218169,TRAF7_4_CODING
16,2220614,2220731,TRAF7_5_CODING
16,2221264,2221357,TRAF7_6_CODING
16,2221572,2221606,TRAF7_7_CODING
16,2222191,2222375,TRAF7_8_CODING
16,2222465,2222600,TRAF7_9_CODING
16,2223182,2223400,TRAF7_10_CODING
16,2223481,2223555,TRAF7_11_CODING
16,2223788,2223837,TRAF7_12_CODING
16,2223921,2224049,TRAF7_13_CODING
16,2224251,2224334,TRAF7_14_CODING
16,2225111,2225151,TRAF7_15_CODING
16,2225301,2225418,TRAF7_16_CODING
16,2225500,2225623,TRAF7_17_CODING
16,2225834,2225954,TRAF7_18_CODING
16,2226049,2226181,TRAF7_19_CODING
16,2226265,2226385,TRAF7_20_CODING
16,2226560,2228130,TRAF7_21_CODING
16,2587964,2588137,PDPK1_1_CODING
16,2588164,2588772,PDPK1_1_CODING
16,2600603,2600710,PDPK1_1_CODING
16,2607703,2607964,PDPK1_2_CODING
16,2611480,2611523,PDPK1_3_CODING
16,2611771,2611909,PDPK1_4_CODING
16,2615553,2615698,PDPK1_5_CODING
16,2616356,2616458,PDPK1_6_CODING
16,2627425,2627501,PDPK1_7_CODING
16,2631295,2631364,PDPK1_8_CODING
16,2631607,2631704,PDPK1_9_CODING
16,2633412,2633586,PDPK1_10_CODING
